beer_beerid,beer_name,beer_style,distance
57920,Žatec Dark Lager,Euro Dark Lager,1.4846161103570026
27997,White Star India Pale Ale,American IPA,1.484628509652435
40052,Jack O' Bite,Pumpkin Ale,1.484645657391202
14069,Otter Creek Alpine Ale,American Amber / Red Ale,1.4846577071364686
28553,Jokki (Jug Nama),Happoshu,1.4846706661724287
67814,Angry Amber Ale,American Amber / Red Ale,1.4846890841207807
5365,San Miguel Super Dry,American Adjunct Lager,1.4846956765623478
10334,Boréale Blonde,American Blonde Ale,1.4846972094258284
66794,Old English Ale,English Pale Ale,1.484718620481618
15453,Samuel Adams Rauch Bier,Rauchbier,1.4847239480997858
66126,Quadruppel,Quadrupel (Quad),1.4847343070304302
29514,Baeren Bitter,English Bitter,1.4847629618951679
29792,Golden Kölsch,Kölsch,1.4847629618951679
23328,Red Alt Ale,Altbier,1.4847749083770077
43838,Gruut Belgian Amber Ale,Belgian Dark Ale,1.4847848708015394
42776,Pilsner,Czech Pilsener,1.4847876313622
64992,Murray's Punk Monk,Belgian Strong Pale Ale,1.4847893311344003
54479,Prickly Moses Oktoberfest Lager,Vienna Lager,1.4847980645715229
44002,El Hefe,Hefeweizen,1.484804946563266
43260,Mortal Sin,American IPA,1.4848082366536857
21447,India Pale Ale,English India Pale Ale (IPA),1.4848185259025255
66302,Dihos Dactylion,American Wild Ale,1.4848347679290719
63484,Cactus Pear Wild Ale,American Wild Ale,1.4848420412714796
39498,Stomehammer Light,Light Lager,1.484844266655956
22465,Alt,Altbier,1.4848443693195048
14714,Beyond The Pale,English Bitter,1.4848472363457428
52090,Eponyme,Saison / Farmhouse Ale,1.484867390137626
25479,Blanca Lager,Munich Helles Lager,1.4848729192465278
12783,Uilenspiegl Bier,Belgian Strong Dark Ale,1.4848920562516688
2409,Mönchshof Schwarzbier,Schwarzbier,1.484902036930545
6894,Back In Business Amber Ale,American Amber / Red Ale,1.4849029949690327
30521,Duck-Rabbit Wee Heavy Scotch Style Ale,Scotch Ale / Wee Heavy,1.4849065378619644
11078,Lincoln Lager,Munich Helles Lager,1.4849139696198466
1616,Hops Explosion IPA,American IPA,1.4849146785125904
21785,Brewer's Art Le Canard,Belgian Strong Pale Ale,1.4849181214734972
12104,Tröegs Dead Reckoning Porter,American Porter,1.4849218812593066
66267,Refined Ale Beer,American Amber / Red Ale,1.4849392183330665
36901,2 Caps Blonde,Bière de Garde,1.4849457026006452
74864,Oktoberfest,Märzen / Oktoberfest,1.4849457026006452
14903,Pappy Kershenstine's Rattlesnake Beer,American Adjunct Lager,1.4849517307558942
45275,Terrapin Gamma Ray,Wheatwine,1.4849612285882214
17499,Dry Stout,Irish Dry Stout,1.4849619877651
17654,Pelforth Blonde,English Pale Ale,1.4849685883102637
5216,Barbarian's Best Bitter,Extra Special / Strong Bitter (ESB),1.484979695086074
63636,21 Year Old Ale,Old Ale,1.4849816313929027
15361,Belgian Amber,Belgian Pale Ale,1.484991916395891
34586,Full Frontal Pale Ale,American Pale Ale (APA),1.4849930592320801
44037,Diamond Knot Summer Ale 2008,American Blonde Ale,1.4850237271096192
58159,Brewer's Alley Oatmeal Vanilla Bean Stout,Oatmeal Stout,1.4850237271096192
2566,Maredsous 10 - Triple,Tripel,1.485026067223237
45609,Milk Stout,Milk / Sweet Stout,1.4850414513720462
624,Fischer Bitter,Euro Pale Lager,1.485051815742575
51488,Baron,Czech Pilsener,1.4850568972107712
16052,Fallen Angel Sweet Stout,Milk / Sweet Stout,1.4850590257225151
8590,Paddy's Irish Red,Irish Red Ale,1.4850696931118672
61653,Sage Against The Machine,Herbed / Spiced Beer,1.4850701998411446
75055,Bleeding Heart IPA,American IPA,1.4850703880420473
21612,Swimmin' Cow Rye Cream Ale,Cream Ale,1.4850769692324073
54231,Sandy Paws (2009),Bock,1.4850861246476668
69066,Tennessee Tuxedo,American Stout,1.4850895347811368
49236,"""100""",Belgian Dark Ale,1.485090364370048
65030,House Ales Fred's Not Here Stout,Milk / Sweet Stout,1.485111557860056
41013,Imperial Stout,Russian Imperial Stout,1.4851146884501099
53222,Seasonal Ale,American Brown Ale,1.4851146884501099
9757,St James Stout,Irish Dry Stout,1.4851234242598337
12486,Weihenstephaner Tradition,Munich Dunkel Lager,1.4851269719314117
15611,Sapporo Namashibori Toretate Hop,Happoshu,1.4851391647762584
21864,Dogo Stout,English Stout,1.4851391647762584
19646,Kumano Lager,American Pale Lager,1.4851391647762584
18648,Kripple Dick,Old Ale,1.4851391647762584
7420,White Tiger Wheat,Hefeweizen,1.485150641622109
43267,IPA,American IPA,1.4851595467394925
42485,ESB,Extra Special / Strong Bitter (ESB),1.4851595467394925
15930,Reel Ale,English Bitter,1.4851603145392642
66069,Black Adder IBA,American Black Ale,1.4851605704893642
46146,Tallgrass IPA,American IPA,1.4851631024690994
8522,Greifenklau Lagerbier,Munich Helles Lager,1.4851741587734935
26598,Marlyn´s Beer Lager,Euro Pale Lager,1.4851913611822969
75993,Winter Ale,Winter Warmer,1.4851991732265948
10337,Lion Red Beer,Euro Pale Lager,1.4852007202441702
71635,Ginger Beard,Herbed / Spiced Beer,1.4852132000705474
76454,Triune (Fresh Hop Pale Ale),American Pale Ale (APA),1.4852174774211213
4127,Landmark Lite,American Blonde Ale,1.485239033039844
70452,Oliver's Punk (Dry-Hopped With Citra),English India Pale Ale (IPA),1.4852439578984575
59835,Filthy Blonde (Wild Blueberries),Fruit / Vegetable Beer,1.485274274620011
54453,Augustijn Blond,Belgian Pale Ale,1.4852834953756313
32471,Paxton Kriek,Lambic - Fruit,1.4852839510727942
50880,NBC Infinite Wit,Witbier,1.4852886200386768
52317,Lune D' Bleu,Witbier,1.4852898113475153
62848,Phantom Canyon Breakfast,Oatmeal Stout,1.485290207555386
30896,White Wedding,Witbier,1.4853132604505115
2233,Summit Winter Ale,Winter Warmer,1.4853239052740521
39924,Josephs Brau Dunkelweizen,Dunkelweizen,1.4853424954004353
54748,Le Secret,Quadrupel (Quad),1.4853516022973385
9860,Löwen Weisse,Hefeweizen,1.4853652319420627
19057,Gilroy Lager,Euro Pale Lager,1.4853664637106205
64419,Alvinnes Naked Ladies,English Bitter,1.4853667804863349
12,Bert Grant's Imperial Stout,Russian Imperial Stout,1.4853976726181062
2729,India Pale Ale (IPA),American IPA,1.4854048824509887
66434,Liquid Resume Pale Ale,American Pale Ale (APA),1.4854204750735476
68243,Dank IPA,American IPA,1.4854204750735476
70481,San Juan IPA,American IPA,1.4854204750735476
68494,Captain O'Merica,American Pale Ale (APA),1.4854204750735476
66435,InaugurALE Red,American Amber / Red Ale,1.4854204750735476
4906,Ambrée De Sarrasin,Belgian Pale Ale,1.4854217218994266
8278,Hopfest,American Pale Ale (APA),1.4854465884137458
26951,White Christmas Double Wheat,American Pale Wheat Ale,1.485471049092835
66563,Honey V,Tripel,1.4854725955252082
45934,Harpoon Leviathan - Baltic Porter,Baltic Porter,1.485474025224757
3850,Great Lakes Locktender Lager,Munich Helles Lager,1.485477980936524
25401,Velvet Amber,American Amber / Red Ale,1.485483028054967
32690,Pit Bull,American Malt Liquor,1.485486091433924
55317,John John Dead Guy Ale,Maibock / Helles Bock,1.4854877108318687
13940,Hot Spots Hefeweizen,Hefeweizen,1.4854917561384124
58268,Worcester's Bravest,American Pale Wheat Ale,1.4854937016992316
2859,Atlas Lager,American Adjunct Lager,1.4854999684015413
4218,Bavarian Hefeweizen,Hefeweizen,1.4855071783335734
37224,Jalepeno Lager,Chile Beer,1.4855213615836087
74147,Playa Pale Ale,American Pale Ale (APA),1.4855242490933998
67091,Dirty DIPA,American Black Ale,1.4855242490933998
72052,Firestone Private Label Bavarian Hefeweizen,Hefeweizen,1.4855242490933998
350,Ruddles Pub Ale,English Pale Ale,1.4855343274301969
41795,Sherbrooke Bad Hare Day,American Double / Imperial IPA,1.4855346873007202
73276,Dunegräs,American IPA,1.4855434589065235
7077,Night Owl Pumpkin Ale,Pumpkin Ale,1.4855540222047234
14170,Vetter's 33°,Doppelbock,1.4855792100359158
60871,Crin Blanc,American Amber / Red Ale,1.4856012002171703
44548,Ganzfeld,Hefeweizen,1.4856012002171703
72989,Walker's Ale,American Amber / Red Ale,1.4856012002171703
44645,Pale Ale Lime Et Gingembre,Herbed / Spiced Beer,1.4856012002171703
23422,Mayday,Tripel,1.4856012002171703
17812,Stout,American Stout,1.4856012002171703
76400,Boatswain H.L.V. Ale (Heavy Lift Vessel),American Brown Ale,1.4856012002171703
38959,Biere Blonde De Tradition,Saison / Farmhouse Ale,1.4856012002171703
61651,Floris Mirabelle,Lambic - Fruit,1.4856012002171703
74294,Gordon Biersch Amber,American Amber / Red Ale,1.4856012002171703
55038,Coconut Chocolate Porter,American Porter,1.4856012002171703
46565,Bavarian Sun,Altbier,1.4856012002171703
36002,Moa Original,German Pilsener,1.4856064453411715
73630,Lupulo De Hielo,American Wild Ale,1.4856130645232928
21641,Grunn Rode Hoan,Belgian Pale Ale,1.485626983243897
61925,Maverick's 2010 Pumpkin Harvest Ale V,Pumpkin Ale,1.4856359795498297
24563,Maddhatters Mercury,American Amber / Red Lager,1.4856397492833175
18233,Carlsberg Export,Euro Pale Lager,1.4856489705038514
14272,Barley Wine 2002,American Barleywine,1.4856617378713413
14478,Clancy's Premium Lager,American Adjunct Lager,1.4856617378713413
60689,India Ink,American Stout,1.4856742888383165
67889,Bitter Orange Cream Ale,Cream Ale,1.4856921809071155
13258,Pike Golden Ale,American Blonde Ale,1.485707357528422
19522,Lincoln Lager,American Pale Lager,1.4857096503583291
29751,Apocalypse 5:30,Tripel,1.4857096503583291
64247,Morpheus Extra R.A.,Belgian Pale Ale,1.4857231208841561
70121,White Chocolate Cream Ale,Cream Ale,1.4857273700426632
13896,Great Lakes Oktoberfest,Märzen / Oktoberfest,1.4857410219606153
72865,HopCat Ville De Morte,Saison / Farmhouse Ale,1.4857411627585246
65167,The Bruiser,Scotch Ale / Wee Heavy,1.4857454748041494
64449,Butche's Brew,English Brown Ale,1.4857595574196019
55868,Sweetwater Spice Of Life,Winter Warmer,1.4857795101495777
2578,Hellekapelle,Belgian Pale Ale,1.4858054452130485
75785,Bare Tree 2011,Wheatwine,1.4858081709517408
67330,1901 Red Ale With Irish Ale Yeast,American Porter,1.485810478411344
62679,1901 Red Ale With Kona Coffee,American Porter,1.485810478411344
23420,Sawley Tempted,English Pale Mild Ale,1.485810478411344
64166,Barrel Aged Winters Nip Bock,Bock,1.485810478411344
60024,Colorado Common,California Common / Steam Beer,1.485810478411344
72305,(904) WEISSGUY,Hefeweizen,1.485810478411344
67520,Frank,Dunkelweizen,1.485810478411344
55562,Mint Brown Ale,American Brown Ale,1.485810478411344
18239,Blonde Limes Et Gingembre,Herbed / Spiced Beer,1.485810478411344
76712,Barberousse,American Brown Ale,1.485810478411344
76711,Stout A L'Orange,American Stout,1.485810478411344
56155,Rye IPA,Rye Beer,1.485810478411344
74775,Long Fang Abbey Ale,Dubbel,1.4858158106830506
74811,Munich Helles,Munich Helles Lager,1.4858158106830506
74808,O2 Pale Ale,American Pale Ale (APA),1.4858158106830506
77136,Anti-Freeze,Old Ale,1.4858158106830506
53322,Ommegang Nine Spice Harvest Ale,Herbed / Spiced Beer,1.4858226603077977
60462,Fredonia Fire Fighter Ale,American Pale Ale (APA),1.4858226603077977
1494,Sweetwater Exodus Porter,American Porter,1.48583661419939
29116,De Boomgaard Tropicale,Fruit / Vegetable Beer,1.485848277812788
60749,Triple Chocoholic,English Stout,1.4858485498666012
3897,Grand Ridge Brewers Pilsener,German Pilsener,1.4858514777525276
39833,Raspberry Pale Ale,American Pale Ale (APA),1.4858625939461303
40670,Belgian Gold,Belgian Strong Pale Ale,1.4858625939461303
44635,Aphrodite Gold,American Blonde Ale,1.4858625939461303
34078,Seeing Double IPA,American Double / Imperial IPA,1.4858625939461303
41547,Carib Ginger Shandy,Herbed / Spiced Beer,1.4858650026002276
772,Hacker-Pschorr Hefe Weisse Natürtrub,Hefeweizen,1.4858872977846962
37296,Nissefar,Old Ale,1.4858876402425583
40142,Highway To Ale Barleywine,American Barleywine,1.4858955927618271
16258,4 Stroke Winter Lager,American Amber / Red Lager,1.4858955953349036
39705,Russian River IPA,American IPA,1.4859029383507747
55374,Arctic Fox English Pale Ale,English Pale Ale,1.485916096339762
14893,Hilden Ale,English Bitter,1.4859170140626188
41357,Pumpkin Ale,Pumpkin Ale,1.4859271169306743
77007,Baltic Coffee,Baltic Porter,1.485931431843132
44908,He'Brew Barrel Aged Messiah Bold With Rye,American Brown Ale,1.485937450475566
63356,Wind Blown Amber Ale,American Amber / Red Ale,1.4859388203882842
7733,Saint-Monon Brune,Belgian Strong Dark Ale,1.4859494229818442
14505,God Jul,English Porter,1.4859628822776951
42003,Nut Hugger Brown,American Brown Ale,1.4859680092736212
64636,Sladek Hopburst,American IPA,1.4859689616000418
47646,Amber,American Amber / Red Ale,1.4859763742218655
25447,DPA,American Pale Ale (APA),1.4859763742218655
70675,Wit Shack Wit,Witbier,1.4859948118448467
71788,Coruja Strix Extra,Maibock / Helles Bock,1.4859983752568318
53990,Brecky,Oatmeal Stout,1.4859994388130158
75205,Left Hand Milk Stout Nitro (Bottle),Milk / Sweet Stout,1.486019198379163
16325,Hilter Kilter Scottish Ale,Scottish Ale,1.4860268343874874
25718,Lucidity,Saison / Farmhouse Ale,1.4860329326073134
11748,Honey Brown,American Amber / Red Lager,1.4860346107265323
10373,Pale Ale,American Pale Ale (APA),1.4860358989406184
14580,Jack Frost,Winter Warmer,1.4860382514614519
43608,Pub Ale,American Amber / Red Ale,1.4860542156407217
36163,Brown's Whiskey Porter,English Porter,1.4860644068765139
44914,Founders Crystal Rye Persuasion,Rye Beer,1.486064410195909
42491,Inferno Ale,Belgian Strong Pale Ale,1.4860756977500917
31888,Cobra,Euro Pale Lager,1.486093636576652
63700,Jack The Ryepper,Rye Beer,1.4860956516118224
55027,Sesonette,Saison / Farmhouse Ale,1.4861045196390312
35549,Black Jack,Oatmeal Stout,1.4861073884559455
48458,Nelson Sauvin Single Hop IPA,American IPA,1.4861261983767617
41827,Rowhouse Red,American Amber / Red Ale,1.4861290969559047
18243,Ambree Aux Piments Forts,Herbed / Spiced Beer,1.486135007885183
1201,Copper Creek Amber Ale,American Amber / Red Ale,1.4861395876827272
70089,Blue Moon Summer Honey Wheat,American Pale Wheat Ale,1.486148389651441
58456,The Famous Belgian,Belgian Pale Ale,1.48615563742703
20137,Brugs Tarwebier (for S&N Alken-Maes),Witbier,1.4861592558109324
31757,Blootvoetse Bruin,Flanders Oud Bruin,1.486159662149297
2138,Leffe Radieuse,Belgian Strong Dark Ale,1.4861608978323135
11124,Ahornberger Maibock,Maibock / Helles Bock,1.486163692788078
59075,Lompas Vinterøl,Winter Warmer,1.4861799859452025
56710,Angel's Share #3 Hoppy,American Pale Lager,1.4861799859452025
68279,Black Vapor,California Common / Steam Beer,1.4861799859452025
39160,Olde Inventory Barley Ryne (Brunette),American Barleywine,1.4861799859452025
59081,Amber X,American Amber / Red Lager,1.4861799859452025
63049,Smashing Pumpkin Ale,Pumpkin Ale,1.4861809721380967
58123,Gregory St. Lager,American Amber / Red Lager,1.4861882422263453
63954,Dirty Spank,American Strong Ale,1.486193098325186
40717,Black Cat Porter,American Porter,1.4861932872712469
2255,Full Moon Pale Rye Ale,Rye Beer,1.4862002809686843
36537,The Deuce,Weizenbock,1.4862128747486592
75970,June Nipper Ale,Fruit / Vegetable Beer,1.486235353485384
1421,Delirium Nocturnum,Belgian Strong Dark Ale,1.4862472326334841
31846,Millenium Falcon Amber Ale,American Amber / Red Ale,1.4862505498840668
14274,Pail Ale,American Pale Ale (APA),1.486254303484178
41620,HELLRAZER,American IPA,1.4862562565772037
48679,Sovereign Pale Ale,American Pale Ale (APA),1.4862963789301142
7705,Hitachino Nest Stout,English Stout,1.4862981082573288
22254,Hitachino Nest X'mas Ale,American Strong Ale,1.4862981082573288
10562,Shonan Bitter,Munich Helles Lager,1.4862981082573288
17085,Midnight Sun Espresso Stout,American Stout,1.4862996664661592
74972,Crosseyed & Painless,American Double / Imperial IPA,1.4863055210083294
22781,Offshore India Pale Ale,American IPA,1.4863090238223469
42261,Jack Russell Old Malty Dog,English Barleywine,1.4863273506688537
71437,Dark Horse FigPA Fig IPA,American IPA,1.4863390669417018
54851,Short's PB & J,Fruit / Vegetable Beer,1.486345856212687
48478,Tower 10 IPA,American IPA,1.486363119787044
7528,Pumpkin Ale,Pumpkin Ale,1.4863684275301192
21239,Clocktower Kolsch,Kölsch,1.4863883971733753
7048,Rio Salado Lightning Bolt Pilsner Blond Lager,German Pilsener,1.486391623867526
68892,The Grand Saison,Saison / Farmhouse Ale,1.4864044326034676
14433,Almighty Barleywine,American Barleywine,1.4864171962732238
59897,Mo'tcho Risin',American Stout,1.48642135797593
74200,Amersfoorts Bokbier,Bock,1.486422959542892
32345,Terminal Stout (summer Version),Milk / Sweet Stout,1.4864237748852769
32342,Riverbend Red,American Amber / Red Ale,1.4864237748852769
32341,Powerhouse Pale Ale,American Pale Ale (APA),1.4864237748852769
32340,Walleye Wheat,American Pale Wheat Ale,1.4864237748852769
32343,Dawg Pound Brown,American Brown Ale,1.4864237748852769
35447,Malcolms Best Bitter,English Bitter,1.4864237748852769
65480,Charity Island India Pale Ale,American IPA,1.4864444097385985
76874,Unibroue 17 Grande Réserve,Belgian Strong Dark Ale,1.4864614301215533
39199,Pumpkin Ale,Pumpkin Ale,1.4864722676841833
9181,Greeter's Pale Ale,American Pale Ale (APA),1.4864739114433962
8112,Fish Tale Monkfish Belgian-Style Triple,Tripel,1.4864935121858447
70309,Lucky 13.alt,American Strong Ale,1.486504325627565
59971,No Name Porter,Rye Beer,1.4865163961193941
60660,Witbier,Witbier,1.486520869233009
64061,Barley Legal,English Barleywine,1.486520869233009
61297,Apricot Wheat,American Pale Wheat Ale,1.486520869233009
43667,Black Roots Blonde,American Blonde Ale,1.4865323891268525
57056,Fruehbock (Früh Bock),Maibock / Helles Bock,1.4865427623637262
45339,Astra Rotlicht,Dortmunder / Export Lager,1.4865498461860935
39440,Dubbel,Dubbel,1.4865522059376561
48541,Saranac Helles,Munich Helles Lager,1.48656035134773
69459,Syndicate Saison,Saison / Farmhouse Ale,1.4865672236279088
67552,Imperial Star Destroyer Stout,Russian Imperial Stout,1.4865819666073308
45385,Kozel Premium,Czech Pilsener,1.4866013864003924
26788,People's Porter,English Porter,1.4866029699236183
59060,Mind You P's And Q's,Tripel,1.4866115041542634
25980,Marnie Dunkelweizen,Dunkelweizen,1.4866209336587595
71382,Nera Imperiale - Serie Strong (Nastro Viola),American Double / Imperial Stout,1.4866210458613531
71252,Ale - Serie Classica,English Strong Ale,1.4866210458613531
71576,Birrolo,Belgian IPA,1.4866210458613531
71251,Nera Di Fichi - Imperial,American Double / Imperial Stout,1.4866210458613531
44740,Bourbon Blueberry Imperial Stout,Russian Imperial Stout,1.4866349091106532
1565,Andygator,Maibock / Helles Bock,1.4866438580293828
39754,Long Strange Tripel,Tripel,1.4866483230900882
24230,Oscar's Chocolate Oatmeal Stout,Oatmeal Stout,1.4866882394640542
6771,Nils Oscar Farm Ale,English Pale Ale,1.4866944876695571
60014,Rieder Radler,Fruit / Vegetable Beer,1.4866978476415253
63072,Marin Indian Summer IPA,American IPA,1.4866978476415253
76932,Onyx,Russian Imperial Stout,1.4866978476415253
50922,Hottenroth Berliner Weisse (Blueberries),Berliner Weissbier,1.4866978476415253
76609,Beachwood BBQ 5th Anniversary Beer,American Wild Ale,1.4866978476415253
22404,Bulleit Bourbon Porter (12th Anniversary),American Porter,1.4867102979362923
14975,Baby Bock,Doppelbock,1.4867102979362923
2617,Ramstein Classic,Dunkelweizen,1.4867247395020182
41008,Big Operator,Belgian Strong Dark Ale,1.486759580640885
46360,Mild Ale,English Pale Mild Ale,1.486772223786767
75508,Smoking Wood Rye Barrel Aged,Smoked Beer,1.4867775166060115
46055,Obliteration IV - Double Wheat IPA,American Double / Imperial IPA,1.4868297628932725
31028,Czech Dzuch Pilsner,Czech Pilsener,1.486831462911719
35995,Ringneck Stanley Steamer,California Common / Steam Beer,1.4868485013990995
57684,Augustijn Brune,Belgian Dark Ale,1.4868551842672253
33770,Michelob Celebrate Chocolate Lager,American Pale Lager,1.486866369545068
65178,Bacon & Eggs Porter,American Porter,1.4868779506715026
34190,Oatmeal Stout Ale,Oatmeal Stout,1.486880374046669
25925,Obispado,Kölsch,1.4868947045290624
992,Wild Rice,Herbed / Spiced Beer,1.4869085308079346
67295,Olympia 95% Malt,American Adjunct Lager,1.4869161233163573
77080,Johnny’s American IPA,American IPA,1.4869581539043044
50126,Raspberry Blonde,Fruit / Vegetable Beer,1.4869729141514314
50123,Rudder's Red,American Amber / Red Ale,1.4869729141514314
61342,Killiams Irish Ale,Irish Red Ale,1.4869729141514314
3815,Paddle Wheel (IPA),American IPA,1.4869837140980244
10273,Grand Cru,Belgian Strong Dark Ale,1.486995344331494
15392,Carlton Cold Shot,American Adjunct Lager,1.4870195637666026
19905,Indian Pale Ale,American IPA,1.4870204177481494
54053,Dunkleweisse,Dunkelweizen,1.4870277234810942
61982,Honey Pale Ale,English Pale Ale,1.4870306218396638
35732,Green Flash Hop Head Red Ale,American Amber / Red Ale,1.4870389114513558
20855,Triple Cherry Bourbon Ale,Fruit / Vegetable Beer,1.4870519581153128
68501,Saison Cacao,Saison / Farmhouse Ale,1.4870753428329015
49627,Bourbon Aged Scotch Ale,Scotch Ale / Wee Heavy,1.4870807778610944
41285,Backyard Brew,American Pale Lager,1.4870879426743775
19285,Durango Brewing Derail Ale,American Strong Ale,1.4870885672859242
21166,Imperial Nut Brown Ale,American Brown Ale,1.4871207966956568
53172,Vuur & Vlam,American IPA,1.4871337190857956
51024,Cherry Quad,Quadrupel (Quad),1.4871542109639135
11963,Sheepshaggers Gold,English Pale Ale,1.4871615915917809
54206,Vienna Lager,Vienna Lager,1.4871669139429045
37148,Van Dam Alt,Altbier,1.4871785102393371
18891,Snakebite,American Pale Wheat Ale,1.4871785102393371
23609,Ambush Ale,Scottish Ale,1.4871785102393371
18120,Big Red Bock,Bock,1.4871785102393371
56427,Father Franks Bock,Bock,1.4871785102393371
36621,Noonan's Stout,Oatmeal Stout,1.4871785102393371
4731,Dominion Brown Ale,English Brown Ale,1.4871785102393371
40829,Oliver's Red Flag Ale,American Amber / Red Ale,1.4871785102393371
608,Poleeko Gold Pale Ale,American Pale Ale (APA),1.4871855753895584
30766,Cotleigh 25,English Bitter,1.4871877567249343
15959,Plaid Bastard,Scotch Ale / Wee Heavy,1.4871895377165847
1010,Prima Pils,German Pilsener,1.4871942131055735
61836,Natureland Organic Hefeweizen,Hefeweizen,1.487196214197152
14894,Stairway To Heaven,English Bitter,1.4872287783693714
58619,Springbock,Maibock / Helles Bock,1.4872289164077883
28347,Keeai,American Blonde Ale,1.4872295092793968
55198,The Costanza,Rye Beer,1.4872327487645771
43847,Doppelbock,Doppelbock,1.487234251468612
68190,Rosebud Milk Stout,Milk / Sweet Stout,1.487234251468612
50873,Heles Bock,Weizenbock,1.487234251468612
61213,Ice Age Pale Ale,American Pale Ale (APA),1.487234251468612
58467,Double Daisy Cutter,American Double / Imperial IPA,1.4872483416431173
20869,Squatters Chasing Tail Golden Ale,American Pale Ale (APA),1.487251509293548
3731,Traverse Brewing Old Mission Lighthouse Ale,American Pale Ale (APA),1.4872572953517504
65039,Batch 1,American Pale Ale (APA),1.4872575288622034
52067,Prohibition Pauly Pale Ale,American Pale Ale (APA),1.4872627588263234
10084,Streitberg Lager,German Pilsener,1.4872707280648585
74993,Oxtoberfest,Saison / Farmhouse Ale,1.4872812665255521
7267,Twelve Days,English Strong Ale,1.4873012533962728
40509,North By Northwest Tippsy Porter,American Porter,1.4873168345635046
31664,Albani Royal Classic,Euro Pale Lager,1.4873214785519255
44828,Seasonal 2008 ESB,Extra Special / Strong Bitter (ESB),1.4873235307353851
75010,Your Black Heart Russian Imperial Stout,Russian Imperial Stout,1.487339492780928
66327,American Lager,American Adjunct Lager,1.487381831291859
46535,Gråskägg,Winter Warmer,1.4873851324839409
53586,Impirial Staut,Russian Imperial Stout,1.4873851324839409
51401,Lupulus Pale Ale,American Pale Ale (APA),1.4873851324839409
42542,India Red Ale,American Amber / Red Ale,1.4873923953852541
2150,Grimbergen Optimo Bruno,Belgian Strong Dark Ale,1.4874085119593963
22391,Encore,Dubbel,1.4874424368351171
44090,Buel's Gore Black Lager,Schwarzbier,1.4874463371045532
43025,Kölsch 151,Kölsch,1.4874468299235093
55897,Bourbon Barrel-Aged Imperial Razz,American Pale Wheat Ale,1.487447934347741
27874,Poor Richard's Ale,Old Ale,1.4874578665379912
26774,Crimsonberry Ale,Fruit / Vegetable Beer,1.4874578665379912
69223,Chupacabra,American Double / Imperial Pilsner,1.4874578665379912
67784,Chicken Hawk,American IPA,1.4874578665379912
49675,Beastie Barrel Porter,American Porter,1.487461824652557
7648,Biscuit City Pale Ale,American Pale Ale (APA),1.4874678721729286
50751,3rd Anniversaire,Belgian Strong Pale Ale,1.487483319309105
70385,Firewatcher Chipotle Stout Cask Ale,Herbed / Spiced Beer,1.4874863247657746
60668,Tantalizer Cask Ale,American IPA,1.4874863247657746
54828,Southampton Imperial Porter,American Porter,1.4875113280189105
63659,Freshtracks Wet Hopped Ale,American Amber / Red Ale,1.487524134044257
67219,Robert Johnson's Hellhound On My Ale,American Double / Imperial IPA,1.4875390763307452
63141,Frog Island Bengal IPA,American IPA,1.4875482597913883
33175,Oktoberfest,Märzen / Oktoberfest,1.487550148894325
1887,Invigorator Doppelbock,Doppelbock,1.4875581261556838
38295,Vienna,Vienna Lager,1.4875613155485443
387,Salvator Doppel Bock,Doppelbock,1.4875721507700779
28556,Black Cauldron Imperial Stout,American Double / Imperial Stout,1.4875819782289668
73768,Stephans Bräu Hefeweizen Hefetrüb,Hefeweizen,1.4875846686979957
73443,Shanshui Black Beer,Schwarzbier,1.4875846686979957
39052,Skagen Skawskum,Vienna Lager,1.4875848438029111
9064,DeGroen's Weizenbock,Weizenbock,1.4875906828631376
76678,Mill Street Birra Sophia,Czech Pilsener,1.4876000219000574
70608,Flying Monkeys Bubble Scream Ale,Cream Ale,1.4876000219000574
70624,Flying Monkeys Orangemungeous,Fruit / Vegetable Beer,1.4876000219000574
44799,Hondo Keller Bier,Keller Bier / Zwickel Bier,1.4876307652505605
21789,Moylans Dragoons Dry Irish Stout,Irish Dry Stout,1.4876529335819852
11030,Nosferatu's,American Pale Ale (APA),1.487653091720493
67695,Brewer's Den Rex's Crimson Ale,American Amber / Red Ale,1.4876563329791668
6641,Olde 76 Strong Ale,English Strong Ale,1.4876638237270499
55362,Starlight Keller Lager,Munich Helles Lager,1.487686937300567
37691,Slam Dunkel,Weizenbock,1.4877044035808664
19312,Blanche Du Mont Blanc,Witbier,1.4877195031359924
36931,Marzen,Märzen / Oktoberfest,1.4877251746883158
55350,Hoe Hoe Hoe,Witbier,1.4877346777500484
23647,Martini Weissbier Hell,Hefeweizen,1.4877664615042796
12640,Weisse,Hefeweizen,1.487771075405402
73028,Tor Bar'l,English Stout,1.4877738437306276
75360,Urbanus Festmärzen,Märzen / Oktoberfest,1.4877738437306276
75417,"Bavaria 0,0% Rosé",Fruit / Vegetable Beer,1.4877738437306276
51856,Hopstinger,American IPA,1.4877771404621185
20130,Buffalo Destroyer Brown,English Brown Ale,1.4878017592396926
48697,New Garden Milk Stout,Milk / Sweet Stout,1.4878110213444662
44670,Shackmeister Ale,American Pale Ale (APA),1.4878162164073065
6967,Clockwork Orange Cream Ale,Fruit / Vegetable Beer,1.487816383181829
61770,Springbrook Honey Heather Ale,Herbed / Spiced Beer,1.4878225269055096
4224,Golden Ale,American Blonde Ale,1.4878269454331265
