beer_beerid,beer_name,beer_style,distance
72622,Mariestads Continental,Euro Pale Lager,0.7555705295289322
51566,Augusti Månens Premium,Euro Pale Lager,0.7555705295289322
57071,Waiheke Island Wharf Rd,Hefeweizen,0.7556002145126774
55015,Pumkin's Pumkin Spice Beer,Pumpkin Ale,0.7556010983627722
40525,De-Railed IPA,American IPA,0.755641568575559
42617,Alpha Avalanche,American Double / Imperial IPA,0.755645151285469
39140,La Deuxieme Diabolitin,Belgian Strong Pale Ale,0.755645151285469
54253,Adnams Southwold Winter Beer,English Bitter,0.7556638449059419
2258,Archer's Ale,English Pale Ale,0.7556792943202414
71937,Pride Of Geauga Maple Porter,American Porter,0.7556821408363071
16781,Riley's Mothers Milk Stout,Milk / Sweet Stout,0.7556860863945057
37133,Two Rows Southpark Stout,Russian Imperial Stout,0.7556967110250922
36466,Helderbräu Märzen,Märzen / Oktoberfest,0.7556967110250922
72939,Kill Your Darlings,Vienna Lager,0.7557249204939777
38887,Hopnotic,American IPA,0.7557261018623708
36312,India Pale Ale,English India Pale Ale (IPA),0.7557285278852912
75877,"Tovarish With Cacao, Toasted Almond & Coconut",American Double / Imperial Stout,0.7557471577406862
27390,Kuhnhenn Anneliese Ale,American Amber / Red Ale,0.7557783491060523
7431,Susquehanna Stout,American Stout,0.7557870425207136
35470,Hell's Belle,Belgian Pale Ale,0.7557894803485407
48786,Brigand I.P.A.,Belgian IPA,0.7557911475684572
6611,'t Gaverhopke Den Bruin 8° (Blue Cap),Belgian Strong Dark Ale,0.7558001866464275
53682,Cambridge House Cask IPA,American IPA,0.7558328320913246
51284,Apricot Wheat,American Dark Wheat Ale,0.7558539022560181
20346,De Leckere Witbier,Witbier,0.7558589924659113
48106,La Mcleod,Scottish Ale,0.755870384629705
25804,Corpus Christi,Rye Beer,0.7558891674742002
57862,Mind Meld,American Brown Ale,0.7559046517025777
66609,White Birch Barley Wine Ale,American Barleywine,0.7559380337803299
22419,Buck Naked Light,Light Lager,0.755955292476416
25492,Rauchbier,Rauchbier,0.7559558938147978
27180,Brewhouse Pilsener,American Adjunct Lager,0.7559711686999412
68273,Farmhouse Ale,American Wild Ale,0.7560080540868039
21329,Portsmouth Winter Weizen,Dunkelweizen,0.7560308199190129
16860,Lohin's E.S.B.,English Bitter,0.7560510556403673
61269,Red Duck Loch Ness (Scotch Ale Aged In Whisky Barrels),Scottish Ale,0.7560728855056524
68178,Craftsman Spring Pilsner,German Pilsener,0.756085068561624
70701,Trip IX,American IPA,0.7560900610390904
71598,Johnny Utah Session IPA,American IPA,0.7560900610390904
65548,Saphir Bock,Maibock / Helles Bock,0.7561012440850182
46381,Fifth Of Rye,Rye Beer,0.7561603861528057
34841,Bell's Maple Porter,American Porter,0.756167222987049
56885,Batch 69 Baltic Porter,Baltic Porter,0.7561773660244719
38078,Left Coast Pale Ale,American Pale Ale (APA),0.7561950067982917
38746,Deep Copper Ale,American Amber / Red Ale,0.7561950067982917
69526,Hop Beer,American IPA,0.7561950067982917
74767,Scotch Ale,Scotch Ale / Wee Heavy,0.7561950067982917
41878,Therezópolis Gold,German Pilsener,0.7561960438183079
38794,Cherry Dubbel,Dubbel,0.7561999710551673
54697,Mill Street Vanilla Porter,English Porter,0.7562011722496317
61670,Reserve Ale - Bourbon Barrel Aged Barleywine,English Barleywine,0.7562093235473836
71173,Cream Stout,Irish Dry Stout,0.7562240099941278
58413,Dantalion Dark Wild Ale,American Wild Ale,0.7562883058615384
31086,St-Ambroise Framboise,Fruit / Vegetable Beer,0.7563087178018276
28214,Smoking Mole Ale,Rauchbier,0.7563298700714337
64632,Kuhnhenn Play In The Hay (Blueberry) - DUPLICATE,Lambic - Fruit,0.7563349983442358
34860,Chateau Kenso,Belgian Strong Pale Ale,0.7563593387445176
31247,Apollo,American Pale Wheat Ale,0.7563783391006056
53309,Sartori Harvest IPA,American IPA,0.7563856197620316
6266,Cascade I.P.A.,American IPA,0.756457035066274
11490,Yebisu Black Beer,Euro Dark Lager,0.756514577136132
46048,Barleywine 2008,American Barleywine,0.7565192729270557
35702,Oak-Aged Imperial Chocolate Pumpkin Porter,American Porter,0.7565393762763711
44402,Woodcut No. 1 - Oak Aged Ale,Old Ale,0.7565426394229572
74639,Last Cast Black IPA,American Black Ale,0.756557763963027
65085,Blue Moon Spring Blonde Wheat Ale,American Pale Wheat Ale,0.7565635654083431
1136,Geary's Summer Ale,Kölsch,0.7565732248177651
72515,Hot Blooded (DUPLICATE),Foreign / Export Stout,0.7565920702082403
40528,Rising Moon Spring Ale,American Amber / Red Ale,0.7566109039492207
56306,Palo Alto Brewing Barley Legal Coconut Porter,American Porter,0.756611846670254
6092,O'Reilly's Irish Stout,Irish Dry Stout,0.7566312796954978
42871,Arcobräu Schloss Hell,Munich Helles Lager,0.7566458946353415
48069,Bling Bling,American Pale Ale (APA),0.7566708799528886
73199,Mad Scientist #6 Fresh Hop Strong Ale,American Strong Ale,0.7566904174427825
59557,TriplIpa,Tripel,0.7567416298411228
59588,Zeno,Saison / Farmhouse Ale,0.7567496942941654
37951,Pisgah Red Devil,Fruit / Vegetable Beer,0.7567600209743977
22847,Porter,American Porter,0.7567717100795986
62550,Fear And Trembling (Cabernet/Bourbon Blend),Baltic Porter,0.7567747741250948
23046,Pale Ale,American Pale Ale (APA),0.7567837112703939
62514,"""Requisite"" Imperialistic Stout",American Double / Imperial Stout,0.7567994540612527
57028,Single Batch India Pale Ale,English India Pale Ale (IPA),0.7568128220383783
49292,Blonde,American Blonde Ale,0.7568177160930033
41416,Chemung Canal Towpath Ale,Cream Ale,0.7568200973287827
15242,Hoppy Holidays,American IPA,0.7568237478577055
3616,CB's Spring Fever,Maibock / Helles Bock,0.756866061481479
17302,Nut Brown,English Brown Ale,0.7568780360996353
33152,Wit Bier,Witbier,0.7569412331165617
49869,Marynka Pale Ale,American Pale Ale (APA),0.7569662746590129
14075,Rescousse Pilsner,Czech Pilsener,0.757004646437265
62971,Whambo IPA,American IPA,0.7570150862165927
38293,Butte Creek Organic Revolution XI Imperial IPA,American Double / Imperial IPA,0.7570271691423375
11579,Nacional Pilsen,German Pilsener,0.757044609425619
43217,Riserva,American Wild Ale,0.7570661682264127
61024,Baltic Porter,Baltic Porter,0.7570894788655463
24012,Arcadia Amber Ale,American Amber / Red Ale,0.7570926303516063
69292,Rockstar Lager,American Pale Lager,0.7570941593037588
9881,Flötzinger Bräu 1543 Hefe Weisse,Hefeweizen,0.7571320415260445
43416,Homerun APA,American Pale Ale (APA),0.7571598660961852
73441,Otsukaresama Bi-Ru,American Wild Ale,0.7571681101868584
71337,Great Lakes 999,American Double / Imperial IPA,0.7571681101868584
26152,Bière De Noël,Belgian Dark Ale,0.757191938348198
69097,Barley's Abbey Normal,Belgian Strong Dark Ale,0.7571922994617333
70769,Heavy Seas - Bourbon Barrel Aged Letter Of Marque 2011 (Dubbel),Dubbel,0.7571922994617333
71434,Kuhnhenn Play In The Hay (Guava),American Wild Ale,0.7571922994617333
14121,Absolution,Extra Special / Strong Bitter (ESB),0.757199665030615
56951,Citra IPA,American IPA,0.7572363641385258
28864,Lincoln Park Lager,Vienna Lager,0.757244394670428
73319,Hopfenhammer German IPA,Rye Beer,0.7572679274767745
36024,Dunkelweiss,Dunkelweizen,0.7572820932857225
36286,Jamieson Beast IPA,American IPA,0.7573083255863235
539,Muddy River Porter,American Porter,0.7573293191574447
70762,Punk Wheat Ale,American Pale Wheat Ale,0.7573301118035392
14938,Winter Warmer,Fruit / Vegetable Beer,0.7573865532838024
22706,Vestfyen Ren Pisner,German Pilsener,0.7573919296331321
43,Rebellion Lager,American Pale Lager,0.757449153254928
76348,Oak Aged Pumking,Pumpkin Ale,0.7575073879047802
75491,Tartare,Berliner Weissbier,0.7575505694429908
73825,Beachbreak Brown,American Brown Ale,0.7575542615517452
11498,BJ's Brewhouse Blonde,Kölsch,0.7575605522408044
2028,Achilles Amber Ale,American Amber / Red Ale,0.7575717569444265
1782,Apricot Wheat,Fruit / Vegetable Beer,0.7575897204920982
27339,Berserker Imperial Stout,American Double / Imperial Stout,0.7576035414522969
12870,Golden Lager,Light Lager,0.7576192514184791
67158,Rysing Tide (Rye IPA),American IPA,0.7576331415977737
25428,Oatmeal Stout,Oatmeal Stout,0.7576829367524208
36680,Jever Maibock,Maibock / Helles Bock,0.7577052313193786
12266,Boundary Bay Imperial Oatmeal Stout,American Double / Imperial Stout,0.7577105709872488
72849,Saison Noir,Belgian Dark Ale,0.7577125724156186
61620,Magni Klasterni Boruvkove Pivo,Fruit / Vegetable Beer,0.7577167247940504
39910,Brahma Morena,Euro Dark Lager,0.7577167247940504
60062,Old Krusher Barleywine,American Barleywine,0.7577224531793664
60589,New Harmonist Dark Lager (Indiana Replicale 2010),Euro Dark Lager,0.7577508037286218
32626,Stone Mill Organic Pale Ale,English Pale Ale,0.7578006966782892
66395,Doctors Orders Zephyr,Witbier,0.7578277021367466
49603,Bitter Sable Imperial Black IPA,American Black Ale,0.7578284596468641
74357,Helldorado,American Barleywine,0.7578517069946255
68061,Imperial Phoenix (Bourbon Barrel Aged),American Double / Imperial Stout,0.7578517069946255
16659,Spring Brew 2004,American Double / Imperial Pilsner,0.7578854367079044
44675,Rebellion,American IPA,0.757888855844199
35182,Brewer's Den Uvanator Imperial Stout,Russian Imperial Stout,0.7579066854815507
43320,Harry Porter,American Porter,0.75790844493086
23012,Boston Tea Party Ale (Anniversary Ale),American Amber / Red Ale,0.7579421846141388
16985,X1.1,Belgian Strong Dark Ale,0.7579531665949076
52570,Cinnamon Girl,Herbed / Spiced Beer,0.7579666622546838
74462,Limit Dextrin IPA,American IPA,0.7579666622546838
73399,Ut På Tur,Sahti,0.7579666622546838
57852,Killer Ale,Scotch Ale / Wee Heavy,0.7579666622546838
59946,Murray's Sassy Blonder,Belgian Pale Ale,0.7579666622546838
52436,Nikko Premium Beer,English Pale Ale,0.7579666622546838
77128,Extracto De Malta,Low Alcohol Beer,0.7579722878057858
58772,Amsterdam Boneshaker IPA,American IPA,0.7579891615593747
2958,Leinenkugel's Honey Weiss,Kristalweizen,0.758000728402869
60546,Lips Of Faith - Hagdorn's Helles,Munich Helles Lager,0.7580084677837093
65179,Z Man Stout,American Stout,0.7580099005692098
34361,Stoudt's Barrel Aged Old Abominable,English Barleywine,0.7580137877737124
55248,Bintjesbier,Belgian Pale Ale,0.7580331360032608
55282,Lex'ke,Belgian Pale Ale,0.7580331360032608
19374,Dragonne Blonde,Belgian Strong Pale Ale,0.7580470548462307
18838,Oatmeal Stout,Oatmeal Stout,0.7580908601500828
8276,Syuzan Kaido Beer - Weizen,Hefeweizen,0.7581073557936915
72766,Fallbrook Estate Pale Ale,American Pale Ale (APA),0.7581276653929502
27397,Sleeman Cream Ale (64*),Cream Ale,0.7581373933340303
16899,Bowman's Reserve Porter,American Porter,0.7581770399886344
54888,Oude Tart,Flanders Red Ale,0.7581852310357675
20773,Homegrown Fresh Hop Ale,American Pale Ale (APA),0.7581896895749347
38372,John's Edge City Pale Ale,American Pale Ale (APA),0.7582025572139001
46310,Calvaire,English Pale Ale,0.758224346993845
46301,Capricieuse,Witbier,0.758224346993845
66003,Iced Coffee Stout,American Double / Imperial Stout,0.7582253432776712
35698,Rowdy Rouge IPA,American IPA,0.758229463179623
149,Kinmount Willie Oatmeal Stout,Oatmeal Stout,0.7582334074142538
65841,Kuhnhenn Kuhnie Wrench,English Brown Ale,0.7582412291793637
60048,Way Out,Russian Imperial Stout,0.7582412291793637
53766,Otter Creek Quercus Vitis Humulus,American Strong Ale,0.758287808523561
41103,Super Jubel,American Strong Ale,0.7583351511592218
75739,Saranac Chocolate Lager,Bock,0.7583921681501258
8696,Double Eagle Ale,American Pale Wheat Ale,0.7583930107623663
19990,Devassa Ruiva,English Pale Ale,0.7583955508085471
39903,Mudpuppy Brown,American Brown Ale,0.7584018391738107
36093,Mash Black,Euro Dark Lager,0.7584201186878076
51207,Cascade Summer Solstice IPA,American IPA,0.7584334154851032
6169,Molson Special Dry,American Adjunct Lager,0.7584596029073106
2470,Northwoods Lager,American Pale Lager,0.75847001237746
55281,Interurban IPA,American IPA,0.7584996464162377
18140,Sas Pils,Czech Pilsener,0.7585032103300506
13061,Northern,American Adjunct Lager,0.7585327306997345
72218,Bench Time IPA,American IPA,0.7585459356764447
57745,Heartwood (2010 Symposium Ale),American Strong Ale,0.7585481708965999
62972,Twilight Of The Idols,American Porter,0.7585780929609189
15831,Hellroaring Amber Lager,American Amber / Red Lager,0.7585877751019111
63354,Bulles De Vignes #2,Lambic - Unblended,0.7585887343295877
40763,Stone 11th Anniversary Ale With Simcoe,American IPA,0.7585920085408064
51884,Nuthin' In Common - Beer Camp #8,California Common / Steam Beer,0.7586123962397529
39224,Maltesse,Bière de Garde,0.7586202410011992
50101,Orson Ale,English Bitter,0.7586202410011992
6947,Cuvée Van De Keizer Blauw (Blue),Belgian Strong Dark Ale,0.7586245981636488
37518,Mean Manalishi Double I.P.A.,American Double / Imperial IPA,0.7586347435408483
57043,Duits & Lauret Stout,Foreign / Export Stout,0.7586421656430504
40058,Choklat,American Double / Imperial Stout,0.7587350264352931
43660,Kellerfrisch,Keller Bier / Zwickel Bier,0.758749839033872
71915,All Seeing (Eye) PA,American Double / Imperial IPA,0.7587774554969091
52568,Bourbon Barrel Stout,American Double / Imperial Stout,0.758797863000261
16957,Bolton Brown,English Brown Ale,0.7588032680112456
45997,Lahnsteiner Zwickel Bier,Keller Bier / Zwickel Bier,0.7588216093850207
18341,Rat City IPA,American IPA,0.758821627878439
68573,Vermont Black Ale,American Black Ale,0.7588278953188529
43173,Print Master's Pale Ale,American Pale Ale (APA),0.7588297866469476
54366,Gold Rush Steam Beer,California Common / Steam Beer,0.7588346075951129
67769,The Auroch's Horn,Belgian Strong Pale Ale,0.7588525841368667
8466,Auckland Dark Ale,English Dark Mild Ale,0.758858971332204
6795,Altbairisch Dunkel,Munich Dunkel Lager,0.7589703576158262
53759,Double Simcoe SMaSH,American Double / Imperial IPA,0.7589721361687327
36390,Hefeweizen,Hefeweizen,0.7589840210629761
15348,Amber Waves Amber Lager,American Amber / Red Lager,0.7589917668471159
5631,Herrnbräu Premium Pils,German Pilsener,0.759008946305029
75609,Cinco De Drinco - The Beer Shoppe 5th Anniversary Ale,American Double / Imperial IPA,0.7590589106358147
72943,Ale La Reverend (wedding Session IPA A Tribute To Joe And Leah Short 2011),American IPA,0.759083571664969
58345,La Klintz,Belgian Pale Ale,0.7590836648963305
55713,Cherry Dubbel,Fruit / Vegetable Beer,0.7590934732202358
12096,Molson Canadian Ice,American Adjunct Lager,0.7591021882901741
50098,Horny-Toad Cerveza,American Blonde Ale,0.7591023789198172
4525,Evans Amber,Märzen / Oktoberfest,0.7591226956886231
7604,Judas,Belgian Strong Pale Ale,0.7591444588199597
46326,North II - Grand Crüe,Belgian Strong Dark Ale,0.7591460408731615
53583,Big Stinky IPA,American IPA,0.7591529288957841
11042,Peak One Porter,American Porter,0.7591566272058005
39532,Cold Nose Winter Ale,Winter Warmer,0.7591643958965253
10387,AleSmith Evil Dead Red,American Amber / Red Ale,0.759174578709911
17120,IPA,American IPA,0.7591883406318457
19618,Cynful,English Dark Mild Ale,0.7592145365605113
62990,Autumn MapHELL,Fruit / Vegetable Beer,0.7592213985776326
6057,Blanche De Namur,Witbier,0.759246269712761
69330,Woodicus,American Wild Ale,0.7592729698844385
69925,Sea Witch Watermelon Wheat,Fruit / Vegetable Beer,0.7593131958337557
16233,Hardhat Hazelnut Porter,American Porter,0.7593229871101564
1557,Black Cuillin,Scottish Ale,0.7593352484151447
29160,Nimbus Smoked Porter,American Porter,0.7593400160786105
26141,Cambridge House DOPA (Discovery Organic Pale Ale),American Pale Ale (APA),0.7593589874249281
38928,Gold Ochsen Original,German Pilsener,0.759381679841588
39324,Wojak Wszechmocne (Super Mocne),Euro Strong Lager,0.759381679841588
77013,Red Horse Beer,Euro Strong Lager,0.759381679841588
50170,Birra Moretti Grand Cru,Belgian Pale Ale,0.7593953087172395
49289,Aquarius,American Double / Imperial IPA,0.7594013913186366
22031,Maisel's Zwick'l,Keller Bier / Zwickel Bier,0.7594435351860058
42081,Leafer Madness,American Double / Imperial IPA,0.7594449680516107
8729,Éphémère (Peach),Fruit / Vegetable Beer,0.7594491124906683
39057,Imperial Black Cherry Porter,Baltic Porter,0.7594564598763637
50974,Hunter Cranky Pants IPA,American Double / Imperial IPA,0.7594672902892435
366,Rockies Fall Fest Amber Ale,American Amber / Red Ale,0.7594821968052268
3528,Baltus O.V.S. Ale,Belgian Strong Dark Ale,0.7594966136597944
24415,Bierstrasse Hefeweizen,Hefeweizen,0.7595028621292511
15759,8e Jour,American Double / Imperial Stout,0.7595580864123327
19096,Cascade Bitter,American Adjunct Lager,0.7595677868352985
17085,Midnight Sun Espresso Stout,American Stout,0.7595719527420944
38940,Real McCoy Amber Ale,American Amber / Red Ale,0.7595787439867411
64180,Brainless On Cherries Belgian Style Ale,Belgian Strong Dark Ale,0.7596434751167581
17560,Maibock,Bock,0.7596478801698234
18809,Triverius,Witbier,0.7596602724130279
41503,Stoudt's Birthday Beer,American Amber / Red Lager,0.7596754551429261
51000,Summit Kölsch,Kölsch,0.7596789000610414
36708,Hefe,Hefeweizen,0.7597084128038541
65291,Great Lakes Al's Cherry Pie,Fruit / Vegetable Beer,0.7597084128038541
70033,Citra Weizen,American Pale Wheat Ale,0.7597084128038541
14397,Lake Louise Lager,American Adjunct Lager,0.7597084128038541
76945,Big Surf Brewery Laid Back Lager,American Pale Lager,0.7597084128038541
51088,Maclean's Farmhouse Ale,Saison / Farmhouse Ale,0.7597084128038541
46152,Golan Brewery HaGalil,Hefeweizen,0.7597084128038541
25960,Original Pale Lager,Euro Pale Lager,0.7597084128038541
53847,Amsterdam Oaked Oktoberfest,Märzen / Oktoberfest,0.7597084128038541
25959,Hammerhead Red Ale,Irish Red Ale,0.7597084128038541
21823,Amsterdam Natural Light,Light Lager,0.7597084128038541
10055,Buckleys Bitter Ale,English Bitter,0.7597382030433678
20246,Scotts 1816,English Bitter,0.7597387464988916
34580,Blackout Stout,American Double / Imperial Stout,0.7597636013541177
48778,Buffalo Brown Ale,American Brown Ale,0.7597748533621751
64731,Red Brick Vanilla Gorilla Aged In Pappy Van Winkle Boubon Barrel,American Porter,0.7597799177691079
25848,Hill Billy (2004),American Barleywine,0.7597869477433993
56075,Milly's Manchester Mild,English Dark Mild Ale,0.7598088788671776
57158,Headstrong Black & Tan,Black & Tan,0.7598217612763998
5917,Veluws Blond,Belgian Pale Ale,0.7598602793594116
45690,1890 Schwarzbier,Schwarzbier,0.7599288542332431
39445,ViaEmilia,Czech Pilsener,0.7599415904313447
72512,It Takes A Lot Of Great Beer To Make Great Wine,American Pale Ale (APA),0.7599541307378834
15621,Brøckhouse Juleöl,Belgian Strong Dark Ale,0.7599723120217754
4225,Paint The Town Red,American Amber / Red Ale,0.7599857675968491
46151,Lager,Euro Pale Lager,0.7599928803941554
60785,Saison Du BUFF,Saison / Farmhouse Ale,0.7599985705275835
9060,Fuggin' IPA,American IPA,0.760001088497951
72917,Amarillo Single Hop Pale Ale,American Pale Ale (APA),0.7600193666011098
57509,Barrel Aged Popskull,American Brown Ale,0.7600719899945972
15339,Okocim Karmi,Light Lager,0.760082069842
8780,Golden Pride,English Strong Ale,0.7600935379325904
37919,Zamkowe Jasne,Euro Pale Lager,0.760122867025086
50033,Rugporter,American Porter,0.7601325966818213
46073,Rye IPA,American IPA,0.760164903739037
44154,Light Wheat,Hefeweizen,0.7601672531116641
67071,Green Man Kill Devil Dweller,Russian Imperial Stout,0.7601723407295837
30871,Blueberry Wheat Ale,Fruit / Vegetable Beer,0.7601799823922232
56167,Perpetual Burn,American Double / Imperial IPA,0.7601905640761272
75105,King Old German Style Ale,Altbier,0.760204965756187
21307,Audible Stout,Irish Dry Stout,0.7602237447374128
15756,IPA 271,American Double / Imperial IPA,0.7602237447374128
14040,Sleepy Hollow Imperial,Russian Imperial Stout,0.7602237447374128
12451,Warsteiner Premium Oktoberfest,Märzen / Oktoberfest,0.7602546127127081
30102,Texels Vuurtoren Amber,Irish Red Ale,0.7602598518511509
46696,2012 IPA,American IPA,0.7602636829925263
42752,Black IPA,American Black Ale,0.7602636829925263
64312,Alpha Deuce IPA,American Double / Imperial IPA,0.7602859484421417
36973,Harveys Lewes Castle Brown Ale,English Brown Ale,0.7602864032964287
30735,Kolsch,Kölsch,0.7603710392147657
36509,Anchor Beer (Red Crown),American Adjunct Lager,0.7603710392147657
5511,Taylor Jane's Raspberry Ale,Fruit / Vegetable Beer,0.7603866429505811
9487,Shade Mountain Oatmeal Stout,Oatmeal Stout,0.7604037010208432
46052,Avalon Spiced Ale,Herbed / Spiced Beer,0.760434619036426
26277,Abbaye Des Rocs Grand Cru Belgian Special Brown,Belgian Strong Dark Ale,0.760436606426598
28617,Inevitable Ale,American Blonde Ale,0.7604939920561267
43947,Pamlico Pilsner,German Pilsener,0.760494223051403
23545,The Phantom,English Barleywine,0.7604981773999286
24391,Black Eyed Lager,Munich Dunkel Lager,0.7605399427054189
21769,New Holland Imperial Stout,Russian Imperial Stout,0.7605597026362121
41835,Winter Weizenbock,Weizenbock,0.7605697228029636
64549,Abita Select Vanilla Porter,American Porter,0.7605818798720118
27401,Schlafly Spiced Porter,American Porter,0.7605885087182148
43912,Stewart 80/-,Scottish Ale,0.7605999328810469
65466,Belgian Pale Ale,Belgian Pale Ale,0.7606065035169274
51646,Old Court Ale,American Pale Ale (APA),0.7606250398749268
14420,DB Super Dry,Euro Pale Lager,0.7606625027104108
1422,Bavaria Beer / Pilsener,German Pilsener,0.7606712017727827
14874,Primator Dark Lager,Euro Dark Lager,0.7607166602865084
20248,Arbor Brewing Brasserie Greff Grand Cru,Belgian Pale Ale,0.7607560009099741
48474,Benji's Chipotle Smoked Imperial Porter,American Porter,0.7607820855067136
13829,Seven Mules Strong Ale,American Barleywine,0.7608131939863714
61477,Varnensko,Euro Pale Lager,0.76082861065883
59032,Roger,Euro Pale Lager,0.76082861065883
50281,Slavena,American Adjunct Lager,0.76082861065883
58287,Hermann Muller Premium Lager,Euro Pale Lager,0.76082861065883
62111,HanseGold,German Pilsener,0.76082861065883
19994,Weissbier,Berliner Weissbier,0.760830133088129
38046,Hofbräu Münchner Sommer Naturtrüb,Keller Bier / Zwickel Bier,0.7608317502400732
40987,Cass Red,American Malt Liquor,0.7608596671649667
11078,Lincoln Lager,Munich Helles Lager,0.7608629224045637
10411,ESB,Extra Special / Strong Bitter (ESB),0.7608911543430564
48999,Kerasus,American Wild Ale,0.7608977054747169
73451,Black Damnation VII - Single Black,American Stout,0.7609110651268329
69432,Bourbon Barrel Stout,American Stout,0.7609132814321724
75497,Tropic King,Saison / Farmhouse Ale,0.7609292733931561
60712,Allagash Blonde Ale,Belgian Pale Ale,0.7609971658028367
19945,La Granja Stout,Milk / Sweet Stout,0.761004935128813
71131,Apollo 11,American IPA,0.7610276771213428
73249,ESB,Extra Special / Strong Bitter (ESB),0.7610276771213428
72586,Redrum,Irish Red Ale,0.7610276771213428
67186,Wooden Horse,Oatmeal Stout,0.7610276771213428
8712,Premium Blonde,American Blonde Ale,0.7610298502167916
4529,Evansator Dopplebock,Doppelbock,0.7610532382849835
52287,Wapping Stout,English Stout,0.761059595035072
32648,Bobo's Robust Porter,American Porter,0.761082240138794
70690,Blanche,Witbier,0.7610931085564083
4657,Valley Golden Ale,American Blonde Ale,0.7610938004742531
1596,Blast Furnace Stout,Oatmeal Stout,0.7610938346302251
30138,Batch 374,American Amber / Red Ale,0.7610968522844705
32232,Skull Valley Stout,American Stout,0.7611201793053339
16497,Baldwin's Wheat Beer,American Pale Wheat Ale,0.7611350365727894
3919,Dépanneur Le Gobelet Ambrée,Belgian Pale Ale,0.7611536385243067
29541,UpRiver Light,Light Lager,0.7611628477305772
74287,Struggling Monkey,Extra Special / Strong Bitter (ESB),0.7611648577330954
74645,Old Comrade,English Pale Ale,0.7611648577330954
66370,Waissen Durdaller,Hefeweizen,0.7611648577330954
34232,Caesar,English Pale Ale,0.7611648577330954
63793,Tibbie Shiels Ale,English Strong Ale,0.7611648577330954
73908,Slater's Why Knot,English Bitter,0.7611648577330954
51956,Owd Tyke (for Barnsley Beer Company),English Strong Ale,0.7611648577330954
63671,Brewery Cat,English Bitter,0.7611648577330954
70773,Uzelle Rousse,Flanders Red Ale,0.7611648577330954
34423,Santa Paws,English Stout,0.7611648577330954
53021,India Pale Ale (Phipps NBC),English India Pale Ale (IPA),0.7611648577330954
77059,Utenos Dark,Euro Dark Lager,0.7611648577330954
71409,THIS,English Bitter,0.7611648577330954
33954,Teign Valley Tipple,English Bitter,0.7611648577330954
36881,Brune Du Brasseur,Flanders Oud Bruin,0.7611648577330954
71853,Bürgerbräu Bamberg Export,Dortmunder / Export Lager,0.7611648577330954
46059,Golden Chalice,English Strong Ale,0.7611648577330954
50925,Danebridge IPA,English India Pale Ale (IPA),0.7611648577330954
51307,Steinhauser (for Aldi),German Pilsener,0.7611648577330954
74080,Weidmann,German Pilsener,0.7611648577330954
74607,Acorn Quantum,English Bitter,0.7611648577330954
36049,Biere De Noel,Belgian Pale Ale,0.7611648577330954
21783,Lightfoot Bitter,English Bitter,0.7611648577330954
21202,Holly Hops,Winter Warmer,0.7611648577330954
55497,Sadler's Bridgnorth Bitter,English Bitter,0.7611648577330954
54756,Königsbacher Fest-Bock,Bock,0.7611648577330954
37043,Bear Island,English Bitter,0.7611648577330954
39934,Harvest Moon,English Pale Ale,0.7611648577330954
55100,A Winters Tail,Winter Warmer,0.7611648577330954
35335,Watzdorfer Burg Pils,German Pilsener,0.7611648577330954
46186,North Norfolk Beauty,English Bitter,0.7611648577330954
60710,Winklepicker,Winter Warmer,0.7611648577330954
48819,Baadog,Vienna Lager,0.7611648577330954
38945,Outside Half,English Bitter,0.7611648577330954
57794,Stiletto,English Pale Ale,0.7611648577330954
68466,Big Tree Bitter,English Bitter,0.7611648577330954
68465,Dark Mild,English Dark Mild Ale,0.7611648577330954
72157,Gold,English Bitter,0.7611648577330954
76504,Santa's Steaming Ale,Winter Warmer,0.7611648577330954
77094,Kalnapilis Kastonu,English Brown Ale,0.7611648577330954
61632,Happy Pils,Czech Pilsener,0.7611779247348908
74534,Fumata Nera,Rye Beer,0.7611909260972136
57982,Black Jack,Russian Imperial Stout,0.7612006411683355
62804,Chelsea West Coast Wet Hop IPA,American IPA,0.7612263583591419
65327,Zona Cesarini,American IPA,0.7612321482604677
26794,Chanvre Noir,American Porter,0.761260462845528
66847,Yes Sir! Senator! IPA,American IPA,0.7612624399002931
73852,Stone Old Guardian BELGO Barleywine (Bourbon Barrel),American Barleywine,0.7612647239431389
62853,Pabst Blue Ribbon 1844,American Pale Ale (APA),0.7612780122955799
3517,Stoudt's India Pale Ale,American IPA,0.7613072888186613
50841,Bourbon Barrel Aged Total Eclipse Stout,American Stout,0.7613254545129466
31443,Bangla,Euro Pale Lager,0.7613336812729963
66049,Pacena Ice,American Adjunct Lager,0.7613342820328495
27162,Dragonmead Castlebrite Apricot Wheat,American Pale Wheat Ale,0.7613502681923725
22504,Green Flash Anniversary Ale 2004,American Barleywine,0.761378072420479
8811,Brewer's Alley New Moon Ale,American Strong Ale,0.7613783811524873
67045,Belgian Resistance,Saison / Farmhouse Ale,0.7613825542569408
30201,La Korrigane,American Pale Ale (APA),0.7614033260582231
29758,L'avant Dernière,English Bitter,0.7614033260582231
30202,La Emily Carter,Fruit / Vegetable Beer,0.7614033260582231
20828,Fernie Legendary Lager,American Pale Lager,0.7614075055191871
47148,Belgian Style Wheat,Witbier,0.7614081509073334
35244,None The Weisser,Weizenbock,0.7614168098908956
